192.168.1.23 - - [19/Jan/2017:14:19:29 +0800] "GET /src/img/jumpGame/toast.png HTTP/1.1" 200 1520 "http://192.168.1.23/src/css/jumpGame/css.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:29 +0800] "GET /lib/jumpGame/cocos/logo.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:29 +0800] "GET /Other/GetWeChatShareJs?url=http%3A%2F%2F192.168.1.23%2Fview%2FgameJump%2F HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:29 +0800] "GET /Other/GetShareData HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/home.plist?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/game.plist?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num.fnt HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/home.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/game.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/rule.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/pauseButton.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/resumeButton.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/tipButton.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num-1.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num-2.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num-3.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /src/lib/jumpGame/cocos/logo.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/home.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/game.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/rule.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/pauseButton.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/resumeButton.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/tipButton.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num-1.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num-2.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/num-3.png?v=1 HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /src/lib/jumpGame/cocos/logo.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/tipButton.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/rule.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/tipButton.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:30 +0800] "GET /lib/jumpGame/cocos/rule.png HTTP/1.1" 404 571 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /view/gameJump/ HTTP/1.1" 304 0 "http://192.168.1.23/view/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/js/jumpGame/rem.js HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/css/jumpGame/css.css HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/img/jumpGame/vip-yes.png HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/js/jumpGame/zepto.min.js HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/common/layout.js HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/js/jumpGame/cocos.js?v=5 HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
192.168.1.23 - - [19/Jan/2017:14:19:36 +0800] "GET /src/js/jumpGame/main.js HTTP/1.1" 304 0 "http://192.168.1.23/view/gameJump/" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1"
